Date,Customer_ID,Gender,Age,Location,Category,Product,Quantity,Unit_Price,Revenue
2025-02-16,CUST3308,Male,32,Mumbai,Beauty,Lipstick,5,682.27,3411.35
2025-02-24,CUST3309,Male,21,Mumbai,Electronics,Bluetooth Speaker,1,2599.97,2599.97
2025-02-14,CUST3310,Male,21,Hyderabad,Electronics,Smartwatch,6,9104.27,54625.62
2025-02-04,CUST3311,Male,21,Pune,Sports,Dumbbells,6,1893.66,11361.96
2025-02-24,CUST3312,Male,22,Pune,Electronics,Gaming Console,1,35451.48,35451.48
2025-02-20,CUST3313,Female,34,Hyderabad,Electronics,Tablet,2,16368.94,32737.88
2025-02-11,CUST3314,Male,44,Pune,Furniture,Bed,2,34280.21,68560.42
2025-02-25,CUST3315,Male,49,Nagpur,Clothing,T-Shirt,6,874.7,5248.2
2025-02-26,CUST3316,Female,23,Mumbai,Sports,Dumbbells,1,1683.6,1683.6
2025-02-05,CUST3317,Male,28,Mumbai,Sports,Basketball,5,892.06,4460.3
2025-02-28,CUST3318,Female,22,Mumbai,Electronics,Headphones,5,2724.29,13621.45
2025-02-26,CUST3319,Female,24,Nagpur,Groceries,Eggs,6,73.26,439.56
2025-02-15,CUST3320,Male,51,Mumbai,Beauty,Sunscreen,1,551.2,551.2
2025-02-12,CUST3321,Male,31,Pune,Electronics,Headphones,5,2843.98,14219.9
2025-02-25,CUST3322,Male,21,Bangalore,Groceries,Bread,1,44.66,44.66
2025-02-16,CUST3323,Female,19,Delhi,Electronics,Tablet,3,18616.96,55850.88
2025-02-15,CUST3324,Female,23,Delhi,Clothing,Track Pants,5,1242.99,6214.95
2025-02-05,CUST3325,Female,48,Pune,Furniture,Table,1,5842.21,5842.21
2025-02-22,CUST3326,Male,28,Delhi,Electronics,Headphones,2,3294.99,6589.98
2025-02-02,CUST3327,Male,57,Nagpur,Furniture,Chair,3,2579.14,7737.42
2025-02-14,CUST3328,Female,33,Bangalore,Electronics,Camera,6,34490.47,206942.82
2025-02-12,CUST3329,Male,43,Hyderabad,Beauty,Moisturizer,5,473.9,2369.5
2025-02-26,CUST3330,Male,35,Bangalore,Groceries,Cooking Oil,1,160.39,160.39
2025-02-04,CUST3331,Male,27,Mumbai,Clothing,Kurta,5,1301.73,6508.65
2025-02-18,CUST3332,Male,41,Mumbai,Furniture,Table,6,6526.55,39159.3
2025-02-17,CUST3333,Female,37,Mumbai,Clothing,Track Pants,4,1078.27,4313.08
2025-02-28,CUST3334,Male,29,Bangalore,Electronics,Laptop,2,51391.21,102782.42
2025-02-14,CUST3335,Male,49,Mumbai,Furniture,Bookshelf,2,5012.54,10025.08
2025-02-02,CUST3336,Male,32,Nagpur,Sports,Yoga Mat,2,664.75,1329.5
2025-02-26,CUST3337,Female,51,Bangalore,Furniture,Cupboard,4,16921.28,67685.12
2025-02-18,CUST3338,Male,21,Mumbai,Groceries,Milk,4,27.14,108.56
2025-02-16,CUST3339,Female,47,Nagpur,Beauty,Sunscreen,4,617.31,2469.24
2025-02-25,CUST3340,Male,28,Mumbai,Electronics,Smartphone,6,27277.4,163664.4
2025-02-14,CUST3341,Male,48,Bangalore,Clothing,Kurta,4,1675.34,6701.36
2025-02-05,CUST3342,Female,53,Mumbai,Furniture,Table,5,5532.99,27664.95
2025-02-14,CUST3343,Male,36,Mumbai,Furniture,Dining Set,3,21359.7,64079.1
2025-02-16,CUST3344,Male,20,Hyderabad,Electronics,Camera,1,34442.78,34442.78
2025-02-19,CUST3345,Female,36,Mumbai,Furniture,Table,6,6279.19,37675.14
2025-02-23,CUST3346,Female,20,Bangalore,Clothing,Jeans,2,1890.56,3781.12
2025-02-19,CUST3347,Male,26,Bangalore,Electronics,Tablet,5,15504.65,77523.25
2025-02-03,CUST3348,Female,53,Hyderabad,Clothing,Track Pants,6,1100.53,6603.18
2025-02-10,CUST3349,Male,46,Hyderabad,Clothing,Track Pants,5,1220.36,6101.8
2025-02-16,CUST3350,Male,22,Mumbai,Electronics,Gaming Console,3,45430.56,136291.68
2025-02-07,CUST3351,Male,25,Delhi,Sports,Treadmill,3,34337.38,103012.14
2025-02-27,CUST3352,Male,54,Hyderabad,Furniture,Cupboard,1,15661.78,15661.78
2025-02-17,CUST3353,Female,28,Mumbai,Beauty,Perfume,2,1485.27,2970.54
2025-02-22,CUST3354,Male,20,Hyderabad,Sports,Dumbbells,1,1984.15,1984.15
2025-02-22,CUST3355,Female,38,Pune,Furniture,Chair,1,2761.69,2761.69
2025-02-24,CUST3356,Male,38,Mumbai,Furniture,Dining Set,4,25052.63,100210.52
2025-02-10,CUST3357,Male,37,Pune,Furniture,Cupboard,4,20128.48,80513.92
2025-02-08,CUST3358,Male,32,Bangalore,Sports,Dumbbells,5,1807.1,9035.5
2025-02-26,CUST3359,Female,32,Mumbai,Sports,Skipping Rope,5,225.44,1127.2
2025-02-27,CUST3360,Female,33,Delhi,Electronics,Laptop,6,43905.46,263432.76
2025-02-25,CUST3361,Female,25,Bangalore,Clothing,Shoes,5,2427.42,12137.1
2025-02-09,CUST3362,Male,51,Hyderabad,Furniture,Table,6,6570.86,39425.16
2025-02-22,CUST3363,Male,49,Nagpur,Furniture,TV Unit,4,8188.63,32754.52
2025-02-23,CUST3364,Male,37,Mumbai,Beauty,Body Lotion,5,382.56,1912.8
2025-02-18,CUST3365,Female,21,Delhi,Electronics,Smartphone,1,24957.67,24957.67
2025-02-08,CUST3366,Female,44,Nagpur,Furniture,Sofa,6,25399.09,152394.54
2025-02-28,CUST3367,Female,26,Nagpur,Groceries,Cooking Oil,4,184.38,737.52
2025-02-14,CUST3368,Male,44,Nagpur,Furniture,TV Unit,1,8923.44,8923.44
2025-02-20,CUST3369,Female,47,Pune,Furniture,Cupboard,2,19189.92,38379.84
2025-02-05,CUST3370,Female,52,Bangalore,Groceries,Fruits,1,78.65,78.65
2025-02-08,CUST3371,Female,22,Delhi,Sports,Football,3,921.6,2764.8
2025-02-19,CUST3372,Female,52,Pune,Furniture,TV Unit,2,6800.82,13601.64
2025-02-08,CUST3373,Female,54,Hyderabad,Beauty,Lipstick,5,741.3,3706.5
2025-02-25,CUST3374,Male,43,Hyderabad,Furniture,TV Unit,4,7163.21,28652.84
2025-02-03,CUST3375,Female,18,Pune,Sports,Football,1,789.08,789.08
2025-02-06,CUST3376,Male,42,Nagpur,Clothing,Jeans,5,1875.65,9378.25
2025-02-14,CUST3377,Female,26,Delhi,Beauty,Lipstick,2,694.77,1389.54
2025-02-17,CUST3378,Male,35,Mumbai,Beauty,Sunscreen,3,567.82,1703.46
2025-02-16,CUST3379,Male,23,Delhi,Electronics,Camera,3,37630.0,112890.0
2025-02-23,CUST3380,Male,31,Delhi,Electronics,Smartphone,1,27797.81,27797.81
2025-02-16,CUST3381,Female,45,Mumbai,Clothing,T-Shirt,4,861.35,3445.4
2025-02-18,CUST3382,Male,36,Pune,Beauty,Shampoo,5,357.69,1788.45
2025-02-03,CUST3383,Female,49,Pune,Furniture,Chair,2,2637.21,5274.42
2025-02-13,CUST3384,Male,25,Bangalore,Sports,Basketball,5,769.6,3848.0
2025-02-08,CUST3385,Female,54,Nagpur,Furniture,Cupboard,5,18634.0,93170.0
2025-02-23,CUST3386,Female,44,Pune,Furniture,TV Unit,4,8161.33,32645.32
2025-02-26,CUST3387,Female,41,Pune,Beauty,Shampoo,3,400.28,1200.84
2025-02-06,CUST3388,Male,54,Delhi,Furniture,Table,6,6178.39,37070.34
2025-02-02,CUST3389,Female,25,Bangalore,Electronics,Bluetooth Speaker,4,2791.87,11167.48
2025-02-27,CUST3390,Female,25,Hyderabad,Groceries,Milk,6,26.06,156.36
2025-02-23,CUST3391,Male,48,Bangalore,Furniture,TV Unit,2,7785.9,15571.8
2025-02-16,CUST3392,Female,45,Bangalore,Furniture,Table,5,5200.46,26002.3
2025-02-02,CUST3393,Female,22,Delhi,Electronics,Laptop,5,46253.27,231266.35
2025-02-14,CUST3394,Female,37,Nagpur,Clothing,Kurta,5,1551.03,7755.15
2025-02-26,CUST3395,Female,31,Bangalore,Sports,Cricket Bat,2,2135.77,4271.54
2025-02-01,CUST3396,Female,43,Hyderabad,Beauty,Sunscreen,4,571.19,2284.76
2025-02-01,CUST3397,Female,25,Delhi,Sports,Treadmill,5,38205.28,191026.4
2025-02-28,CUST3398,Female,36,Nagpur,Groceries,Vegetables,4,54.25,217.0
2025-02-21,CUST3399,Female,57,Bangalore,Furniture,TV Unit,1,7060.16,7060.16
2025-02-28,CUST3400,Male,23,Mumbai,Groceries,Eggs,6,68.44,410.64
2025-02-16,CUST3401,Male,38,Delhi,Clothing,Jacket,4,3424.59,13698.36
2025-02-13,CUST3402,Female,47,Delhi,Furniture,Dining Set,3,22747.6,68242.8
2025-02-28,CUST3403,Male,26,Bangalore,Electronics,Smartphone,1,21942.25,21942.25
2025-02-16,CUST3404,Female,19,Mumbai,Sports,Treadmill,5,29907.65,149538.25
2025-02-28,CUST3405,Female,57,Hyderabad,Furniture,TV Unit,5,7106.85,35534.25
2025-02-23,CUST3406,Female,18,Pune,Electronics,Camera,3,34434.21,103302.63
2025-02-06,CUST3407,Male,47,Mumbai,Groceries,Fruits,6,70.66,423.96
2025-02-19,CUST3408,Male,33,Delhi,Electronics,Headphones,4,2861.15,11444.6
2025-02-09,CUST3409,Female,52,Bangalore,Furniture,Chair,6,2701.92,16211.52
2025-02-25,CUST3410,Female,28,Mumbai,Beauty,Perfume,6,1525.87,9155.22
2025-02-14,CUST3411,Female,43,Bangalore,Clothing,Dress,1,2578.29,2578.29
2025-02-07,CUST3412,Female,49,Bangalore,Clothing,Dress,6,2681.08,16086.48
2025-02-15,CUST3413,Male,39,Delhi,Furniture,Table,2,6782.38,13564.76
2025-02-08,CUST3414,Male,48,Hyderabad,Clothing,Track Pants,4,1295.1,5180.4
2025-02-18,CUST3415,Female,40,Mumbai,Furniture,Sofa,2,27757.07,55514.14
2025-02-18,CUST3416,Male,33,Bangalore,Sports,Dumbbells,6,1536.81,9220.86
2025-02-21,CUST3417,Female,25,Hyderabad,Electronics,Smartphone,3,23717.13,71151.39
2025-02-05,CUST3418,Male,40,Nagpur,Clothing,Kurta,5,1501.37,7506.85
2025-02-28,CUST3419,Female,34,Bangalore,Clothing,Shoes,1,2151.82,2151.82
2025-02-10,CUST3420,Male,57,Hyderabad,Furniture,Table,4,5953.51,23814.04
2025-02-22,CUST3421,Female,29,Delhi,Sports,Football,3,833.61,2500.83
2025-02-18,CUST3422,Female,47,Mumbai,Beauty,Moisturizer,5,410.89,2054.45
2025-02-04,CUST3423,Female,33,Hyderabad,Beauty,Shampoo,6,379.85,2279.1
2025-02-17,CUST3424,Male,21,Mumbai,Electronics,Camera,4,39833.62,159334.48
2025-02-25,CUST3425,Female,53,Pune,Furniture,TV Unit,5,8663.39,43316.95
2025-02-27,CUST3426,Female,45,Hyderabad,Furniture,Chair,5,3182.77,15913.85
2025-02-26,CUST3427,Female,22,Bangalore,Sports,Treadmill,4,32191.79,128767.16
2025-02-21,CUST3428,Female,23,Delhi,Electronics,Gaming Console,2,43979.7,87959.4
2025-02-04,CUST3429,Male,53,Delhi,Clothing,Track Pants,2,1224.48,2448.96
2025-02-19,CUST3430,Female,18,Delhi,Electronics,Smartphone,2,28327.76,56655.52
2025-02-02,CUST3431,Male,55,Delhi,Clothing,Jacket,2,3127.99,6255.98
2025-02-23,CUST3432,Male,42,Delhi,Furniture,Chair,1,2564.65,2564.65
2025-02-17,CUST3433,Female,30,Mumbai,Sports,Skipping Rope,1,280.75,280.75
2025-02-10,CUST3434,Female,38,Mumbai,Furniture,Dining Set,5,19251.84,96259.2
2025-02-18,CUST3435,Male,38,Mumbai,Clothing,Kurta,6,1380.85,8285.1
2025-02-26,CUST3436,Male,25,Pune,Clothing,Dress,5,3229.61,16148.05
2025-02-19,CUST3437,Male,24,Bangalore,Sports,Basketball,3,826.71,2480.13
2025-02-25,CUST3438,Male,20,Delhi,Groceries,Milk,1,29.61,29.61
2025-02-24,CUST3439,Male,43,Nagpur,Groceries,Bread,3,45.32,135.96
2025-02-14,CUST3440,Male,45,Mumbai,Furniture,Dining Set,6,19004.11,114024.66
2025-02-21,CUST3441,Female,37,Mumbai,Beauty,Serum,1,768.52,768.52
2025-02-08,CUST3442,Female,25,Nagpur,Groceries,Eggs,6,77.16,462.96
2025-02-27,CUST3443,Female,54,Bangalore,Beauty,Face Wash,1,242.41,242.41
2025-02-25,CUST3444,Female,22,Pune,Beauty,Moisturizer,5,384.53,1922.65
2025-02-05,CUST3445,Female,31,Pune,Sports,Yoga Mat,2,656.78,1313.56
2025-02-18,CUST3446,Male,44,Pune,Groceries,Cooking Oil,1,181.51,181.51
2025-02-26,CUST3447,Female,53,Nagpur,Groceries,Milk,6,31.27,187.62
2025-02-15,CUST3448,Male,46,Pune,Furniture,Bookshelf,4,4520.92,18083.68
2025-02-01,CUST3449,Female,35,Nagpur,Furniture,Dining Set,5,20262.53,101312.65
2025-02-18,CUST3450,Female,42,Hyderabad,Beauty,Perfume,6,1509.89,9059.34
2025-02-01,CUST3451,Female,35,Bangalore,Furniture,Sofa,1,25399.72,25399.72
2025-02-11,CUST3452,Male,37,Hyderabad,Furniture,Bookshelf,3,4753.42,14260.26
2025-02-22,CUST3453,Female,51,Hyderabad,Beauty,Shampoo,3,371.64,1114.92
2025-02-04,CUST3454,Female,47,Pune,Furniture,Dining Set,2,23874.79,47749.58
2025-02-05,CUST3455,Female,20,Pune,Sports,Dumbbells,6,1849.8,11098.8
2025-02-19,CUST3456,Male,29,Pune,Groceries,Bread,4,38.01,152.04
2025-02-18,CUST3457,Female,29,Delhi,Electronics,Laptop,2,44078.54,88157.08
2025-02-25,CUST3458,Female,51,Nagpur,Groceries,Fruits,1,75.66,75.66
2025-02-23,CUST3459,Male,22,Bangalore,Sports,Cricket Bat,4,2747.88,10991.52
2025-02-14,CUST3460,Male,30,Delhi,Sports,Cricket Bat,6,2798.86,16793.16
2025-02-28,CUST3461,Female,30,Delhi,Clothing,T-Shirt,2,746.83,1493.66
2025-02-26,CUST3462,Male,35,Pune,Sports,Dumbbells,3,2009.21,6027.63
2025-02-27,CUST3463,Male,51,Pune,Clothing,T-Shirt,6,906.88,5441.28
2025-02-14,CUST3464,Female,32,Delhi,Sports,Dumbbells,1,1603.57,1603.57
2025-02-21,CUST3465,Male,33,Mumbai,Electronics,Camera,3,39651.2,118953.6
2025-02-20,CUST3466,Male,38,Pune,Furniture,Chair,3,3427.25,10281.75
2025-02-24,CUST3467,Male,25,Bangalore,Clothing,Track Pants,2,1173.87,2347.74
2025-02-02,CUST3468,Male,48,Mumbai,Beauty,Sunscreen,5,534.51,2672.55
2025-02-09,CUST3469,Female,28,Bangalore,Electronics,Smartphone,1,28427.36,28427.36
2025-02-08,CUST3470,Female,55,Nagpur,Beauty,Shampoo,3,370.91,1112.73
2025-02-28,CUST3471,Female,48,Pune,Furniture,Sofa,5,25548.13,127740.65
2025-02-14,CUST3472,Male,36,Bangalore,Beauty,Sunscreen,4,647.88,2591.52
2025-02-03,CUST3473,Male,50,Delhi,Furniture,Table,3,6559.69,19679.07
2025-02-25,CUST3474,Male,36,Bangalore,Clothing,Jeans,1,1613.01,1613.01
2025-02-07,CUST3475,Male,23,Mumbai,Sports,Basketball,4,950.06,3800.24
2025-02-05,CUST3476,Female,36,Pune,Beauty,Sunscreen,2,570.73,1141.46
2025-02-14,CUST3477,Female,37,Nagpur,Groceries,Rice,4,51.7,206.8
2025-02-10,CUST3478,Female,27,Pune,Sports,Yoga Mat,5,636.0,3180.0
2025-02-05,CUST3479,Male,44,Nagpur,Beauty,Sunscreen,3,583.06,1749.18
2025-02-23,CUST3480,Female,19,Hyderabad,Sports,Cycling Helmet,4,1353.72,5414.88
2025-02-06,CUST3481,Female,28,Delhi,Electronics,Camera,3,39839.67,119519.01
2025-02-11,CUST3482,Male,22,Pune,Clothing,Jacket,3,3922.43,11767.29
2025-02-08,CUST3483,Female,18,Bangalore,Electronics,Bluetooth Speaker,5,2201.29,11006.45
2025-02-22,CUST3484,Male,32,Hyderabad,Electronics,Smartphone,4,21960.66,87842.64
2025-02-06,CUST3485,Female,32,Bangalore,Electronics,Camera,1,36960.74,36960.74
2025-02-09,CUST3486,Female,43,Delhi,Clothing,T-Shirt,3,876.22,2628.66
2025-02-15,CUST3487,Male,35,Mumbai,Furniture,Table,6,5343.42,32060.52
2025-02-23,CUST3488,Male,20,Delhi,Beauty,Sunscreen,4,646.72,2586.88
2025-02-06,CUST3489,Female,27,Bangalore,Beauty,Shampoo,2,388.1,776.2
2025-02-15,CUST3490,Female,48,Nagpur,Beauty,Sunscreen,5,571.16,2855.8
2025-02-15,CUST3491,Male,48,Nagpur,Clothing,Track Pants,2,1324.03,2648.06
2025-02-21,CUST3492,Female,57,Nagpur,Furniture,Chair,5,3156.66,15783.3
2025-02-22,CUST3493,Male,19,Mumbai,Electronics,Smartwatch,4,7490.83,29963.32
2025-02-09,CUST3494,Male,41,Nagpur,Furniture,Cupboard,5,15939.99,79699.95
2025-02-25,CUST3495,Male,47,Mumbai,Groceries,Rice,5,63.58,317.9
2025-02-20,CUST3496,Female,26,Delhi,Clothing,Jeans,6,1711.88,10271.28
2025-02-11,CUST3497,Female,46,Delhi,Furniture,Sofa,3,26395.19,79185.57
2025-02-19,CUST3498,Female,20,Mumbai,Electronics,Camera,4,39869.42,159477.68
2025-02-27,CUST3499,Male,45,Pune,Beauty,Face Wash,4,283.22,1132.88
2025-02-23,CUST3500,Female,32,Hyderabad,Sports,Football,3,776.9,2330.7
2025-02-19,CUST3501,Female,28,Nagpur,Beauty,Body Lotion,2,419.47,838.94
2025-02-15,CUST3502,Female,42,Mumbai,Furniture,Cupboard,1,17420.2,17420.2
2025-02-27,CUST3503,Female,40,Mumbai,Groceries,Bread,2,41.59,83.18
2025-02-06,CUST3504,Male,30,Delhi,Electronics,Bluetooth Speaker,2,2799.13,5598.26
2025-02-22,CUST3505,Female,31,Pune,Clothing,Track Pants,1,1245.99,1245.99
2025-02-03,CUST3506,Male,34,Bangalore,Beauty,Perfume,3,1660.21,4980.63
2025-02-01,CUST3507,Male,31,Hyderabad,Electronics,Laptop,1,47842.54,47842.54
2025-02-04,CUST3508,Female,42,Mumbai,Furniture,TV Unit,2,8927.36,17854.72
2025-02-10,CUST3509,Female,25,Hyderabad,Electronics,Gaming Console,5,45130.22,225651.1
2025-02-18,CUST3510,Female,41,Pune,Beauty,Sunscreen,5,652.19,3260.95
2025-02-14,CUST3511,Male,23,Pune,Sports,Dumbbells,6,1850.54,11103.24
2025-02-26,CUST3512,Male,34,Nagpur,Groceries,Cooking Oil,2,175.63,351.26
2025-02-03,CUST3513,Male,49,Bangalore,Beauty,Face Wash,3,251.55,754.65
2025-02-26,CUST3514,Male,28,Mumbai,Clothing,Track Pants,4,1061.23,4244.92
2025-02-06,CUST3515,Male,55,Mumbai,Groceries,Bread,2,39.18,78.36
2025-02-17,CUST3516,Male,29,Pune,Electronics,Tablet,5,19542.65,97713.25
2025-02-25,CUST3517,Male,29,Pune,Sports,Skipping Rope,1,245.03,245.03
2025-02-24,CUST3518,Male,35,Delhi,Electronics,Gaming Console,5,40607.21,203036.05
2025-02-04,CUST3519,Female,57,Hyderabad,Furniture,Bookshelf,2,5305.97,10611.94
2025-02-26,CUST3520,Male,41,Nagpur,Groceries,Rice,4,60.63,242.52
2025-02-17,CUST3521,Male,52,Hyderabad,Furniture,Bed,5,39647.35,198236.75
2025-02-10,CUST3522,Male,52,Bangalore,Beauty,Body Lotion,3,455.37,1366.11
2025-02-02,CUST3523,Male,30,Nagpur,Beauty,Shampoo,4,314.56,1258.24
2025-02-08,CUST3524,Female,54,Delhi,Clothing,Shoes,6,2819.97,16919.82
2025-02-09,CUST3525,Male,26,Mumbai,Electronics,Tablet,3,17931.28,53793.84
2025-02-23,CUST3526,Male,37,Hyderabad,Furniture,Sofa,3,25579.56,76738.68
2025-02-02,CUST3527,Male,20,Delhi,Clothing,T-Shirt,1,832.17,832.17
2025-02-12,CUST3528,Male,28,Delhi,Clothing,Jacket,6,3435.85,20615.1
2025-02-25,CUST3529,Male,42,Bangalore,Furniture,Sofa,6,22704.72,136228.32
2025-02-07,CUST3530,Female,45,Mumbai,Furniture,Table,4,5556.24,22224.96
2025-02-12,CUST3531,Female,25,Pune,Electronics,Laptop,4,49353.77,197415.08
2025-02-06,CUST3532,Male,28,Nagpur,Groceries,Milk,6,25.71,154.26
2025-02-20,CUST3533,Female,24,Hyderabad,Beauty,Shampoo,3,337.2,1011.6
2025-02-27,CUST3534,Male,21,Pune,Electronics,Tablet,1,16723.82,16723.82
2025-02-03,CUST3535,Male,44,Hyderabad,Beauty,Moisturizer,2,402.86,805.72
2025-02-12,CUST3536,Male,48,Hyderabad,Furniture,Bed,1,35011.42,35011.42
2025-02-23,CUST3537,Female,45,Pune,Groceries,Eggs,1,67.55,67.55
2025-02-10,CUST3538,Male,52,Nagpur,Groceries,Bread,3,38.34,115.02
2025-02-07,CUST3539,Female,19,Hyderabad,Sports,Treadmill,4,33860.92,135443.68
2025-02-21,CUST3540,Male,53,Hyderabad,Furniture,Bed,3,29839.63,89518.89
2025-02-14,CUST3541,Female,41,Delhi,Furniture,Sofa,2,24140.05,48280.1
2025-02-14,CUST3542,Male,38,Delhi,Beauty,Shampoo,3,320.23,960.69
2025-02-17,CUST3543,Female,43,Nagpur,Furniture,Bookshelf,2,4402.12,8804.24
2025-02-20,CUST3544,Female,54,Nagpur,Furniture,Chair,5,2638.28,13191.4
2025-02-19,CUST3545,Male,39,Nagpur,Beauty,Perfume,1,1571.11,1571.11
2025-02-05,CUST3546,Male,41,Pune,Furniture,Cupboard,3,19646.99,58940.97
2025-02-18,CUST3547,Female,40,Bangalore,Furniture,Cupboard,6,15611.06,93666.36
2025-02-03,CUST3548,Female,32,Mumbai,Clothing,Shoes,6,2305.66,13833.96
2025-02-09,CUST3549,Female,47,Mumbai,Furniture,Bookshelf,3,5720.21,17160.63
2025-02-23,CUST3550,Female,37,Pune,Groceries,Sugar,4,43.67,174.68
2025-02-19,CUST3551,Female,32,Bangalore,Beauty,Moisturizer,2,441.44,882.88
2025-02-13,CUST3552,Female,30,Nagpur,Sports,Treadmill,5,37907.67,189538.35
2025-02-11,CUST3553,Female,33,Bangalore,Beauty,Shampoo,2,305.8,611.6
2025-02-27,CUST3554,Male,41,Pune,Clothing,T-Shirt,3,801.93,2405.79
2025-02-13,CUST3555,Male,40,Nagpur,Groceries,Cooking Oil,3,184.09,552.27
2025-02-28,CUST3556,Male,27,Nagpur,Groceries,Sugar,2,38.43,76.86
2025-02-09,CUST3557,Male,43,Nagpur,Beauty,Perfume,5,1719.28,8596.4
2025-02-19,CUST3558,Female,23,Nagpur,Clothing,Jeans,3,1881.36,5644.08
2025-02-07,CUST3559,Female,27,Bangalore,Clothing,Jacket,3,3905.44,11716.32
2025-02-15,CUST3560,Female,53,Hyderabad,Furniture,Chair,2,3142.01,6284.02
2025-02-16,CUST3561,Male,54,Nagpur,Clothing,T-Shirt,6,855.41,5132.46
2025-02-18,CUST3562,Male,29,Mumbai,Beauty,Sunscreen,1,576.3,576.3
2025-02-22,CUST3563,Female,23,Delhi,Sports,Treadmill,3,38314.28,114942.84
2025-02-22,CUST3564,Female,52,Hyderabad,Clothing,Jacket,3,3255.41,9766.23
2025-02-06,CUST3565,Male,38,Hyderabad,Furniture,Dining Set,2,22942.58,45885.16
2025-02-15,CUST3566,Female,41,Nagpur,Beauty,Face Wash,2,229.19,458.38
2025-02-07,CUST3567,Female,30,Nagpur,Sports,Dumbbells,3,1749.64,5248.92
2025-02-21,CUST3568,Female,19,Nagpur,Sports,Football,1,1014.75,1014.75
2025-02-12,CUST3569,Female,52,Mumbai,Furniture,Sofa,1,28206.79,28206.79
2025-02-06,CUST3570,Male,21,Nagpur,Groceries,Rice,4,66.41,265.64
2025-02-07,CUST3571,Female,40,Bangalore,Furniture,Table,4,6292.62,25170.48
2025-02-25,CUST3572,Female,25,Nagpur,Electronics,Laptop,6,54376.41,326258.46
2025-02-07,CUST3573,Male,51,Delhi,Beauty,Serum,1,818.58,818.58
2025-02-24,CUST3574,Female,29,Pune,Groceries,Eggs,4,63.2,252.8
2025-02-20,CUST3575,Female,25,Delhi,Electronics,Tablet,6,17317.06,103902.36
2025-02-27,CUST3576,Male,29,Delhi,Groceries,Vegetables,6,52.9,317.4
2025-02-23,CUST3577,Male,18,Bangalore,Sports,Yoga Mat,3,774.1,2322.3
2025-02-03,CUST3578,Female,42,Delhi,Furniture,Bed,2,34193.88,68387.76
2025-02-15,CUST3579,Female,30,Mumbai,Sports,Cricket Bat,1,2538.42,2538.42
2025-02-26,CUST3580,Female,33,Hyderabad,Electronics,Tablet,1,19428.25,19428.25
2025-02-05,CUST3581,Female,22,Mumbai,Clothing,Shoes,1,2493.54,2493.54
2025-02-23,CUST3582,Male,55,Nagpur,Groceries,Eggs,6,79.7,478.2
2025-02-16,CUST3583,Female,26,Bangalore,Electronics,Bluetooth Speaker,3,2709.51,8128.53
2025-02-07,CUST3584,Female,28,Delhi,Clothing,Track Pants,2,1372.68,2745.36
2025-02-04,CUST3585,Male,30,Nagpur,Beauty,Perfume,5,1282.6,6413.0
2025-02-28,CUST3586,Female,39,Bangalore,Furniture,Cupboard,5,20648.1,103240.5
2025-02-13,CUST3587,Male,40,Nagpur,Furniture,Sofa,3,24287.71,72863.13
2025-02-08,CUST3588,Male,43,Nagpur,Clothing,Dress,1,3360.2,3360.2
2025-02-09,CUST3589,Male,37,Nagpur,Furniture,Dining Set,1,22208.38,22208.38
2025-02-11,CUST3590,Female,26,Nagpur,Groceries,Sugar,1,44.81,44.81
2025-02-22,CUST3591,Male,55,Bangalore,Clothing,Hoodie,2,1878.94,3757.88
2025-02-22,CUST3592,Male,30,Bangalore,Electronics,Gaming Console,5,43414.54,217072.7
2025-02-16,CUST3593,Female,44,Mumbai,Groceries,Sugar,6,41.99,251.94
2025-02-12,CUST3594,Female,20,Hyderabad,Electronics,Camera,6,36676.73,220060.38
2025-02-14,CUST3595,Male,20,Bangalore,Electronics,Headphones,6,2858.0,17148.0
2025-02-16,CUST3596,Female,33,Pune,Clothing,Jeans,3,1773.46,5320.38
2025-02-06,CUST3597,Male,50,Nagpur,Groceries,Bread,2,34.22,68.44
2025-02-05,CUST3598,Male,24,Pune,Groceries,Bread,6,39.95,239.7
2025-02-25,CUST3599,Male,44,Mumbai,Furniture,Table,2,6128.83,12257.66
2025-02-02,CUST3600,Female,52,Pune,Furniture,TV Unit,6,7889.37,47336.22
2025-02-16,CUST3601,Male,20,Delhi,Sports,Skipping Rope,4,249.29,997.16
2025-02-01,CUST3602,Male,48,Nagpur,Clothing,Jacket,4,3683.7,14734.8
2025-02-21,CUST3603,Female,35,Hyderabad,Sports,Cycling Helmet,3,1105.4,3316.2
2025-02-13,CUST3604,Male,27,Pune,Beauty,Moisturizer,1,467.55,467.55
2025-02-06,CUST3605,Male,52,Nagpur,Groceries,Vegetables,5,52.05,260.25
2025-02-27,CUST3606,Male,30,Mumbai,Clothing,Jacket,5,3047.72,15238.6
2025-02-15,CUST3607,Female,30,Delhi,Electronics,Camera,3,35661.92,106985.76
2025-02-14,CUST3608,Female,35,Nagpur,Furniture,Cupboard,1,15306.43,15306.43
2025-02-14,CUST3609,Female,39,Bangalore,Beauty,Body Lotion,5,419.85,2099.25
2025-02-07,CUST3610,Female,32,Bangalore,Sports,Treadmill,1,34157.79,34157.79
2025-02-14,CUST3611,Female,22,Bangalore,Groceries,Eggs,3,60.19,180.57
2025-02-13,CUST3612,Male,50,Delhi,Clothing,Dress,1,3079.98,3079.98
2025-02-21,CUST3613,Male,49,Hyderabad,Beauty,Serum,1,794.68,794.68
